519	3.375799,0.9879321,4.714079,-6.133579,-9.849335,-2.314461,3.853163,3.395535,1.683753,5.769443
520	9.569698,6.584346,14.86194,19.87096,17.72326,15.69798,18.20698,21.19197,17.83276,8.258035
521	-1.132045,-1.761463,-4.137112,1.143436,0.02718263,-6.667971,13.50378,4.921572,0.5255436,13.05798
522	14.62785,15.687,15.86564,11.4302,6.952531,10.73616,10.85425,14.54332,12.24356,13.50977
523	5.328245,-3.239479,-2.01677,-13.30021,-2.856879,-1.809256,9.283035,15.47792,7.813629,5.67459
524	2.669579,-3.554305,8.359841,4.197706,5.905841,1.164987,-4.067366,17.16181,6.788651,2.563058
525	8.847561,9.684759,15.49828,23.49564,19.26047,20.78178,12.32634,6.360035,20.31073,17.78061
526	12.66219,5.292967,12.32683,15.54445,11.44765,22.82133,16.12532,10.62628,1.467271,2.136128
527	11.56743,16.12478,3.833328,11.57026,15.3237,8.456607,15.51697,-0.6341221,7.189461,15.70332
528	8.857726,-6.875145,4.092328,-8.451135,-7.619393,-1.431421,-2.365709,0.5890405,-0.5377737,6.41364
529	5.45341,12.54804,13.58312,9.013241,16.67129,9.73676,13.72251,6.89713,12.9535,7.706468
530	17.04609,4.356576,14.28992,18.12777,14.05503,7.322219,9.504062,6.519962,8.335595,4.398615
531	2.04049,15.43742,8.056279,8.479689,3.612603,-2.807107,3.149258,5.749344,1.875437,2.493182
532	14.84768,30.15018,8.428386,14.89621,9.216773,13.36842,12.23356,20.13514,16.09235,14.87638
533	3.261745,3.855874,13.07501,3.574045,7.020241,18.3637,2.536223,3.027924,7.955551,11.53593
534	7.995781,10.61512,4.153087,0.984382,6.620075,-4.849522,-5.548019,2.425682,7.785471,1.546459
535	7.828908,3.519074,8.302219,-2.570315,-2.760858,0.3561033,11.22474,1.698155,-0.6943959,-2.709599
536	13.74603,12.41763,13.18226,15.1465,19.49449,9.83703,20.14509,12.67079,18.08374,26.54061
537	13.92047,7.408042,-2.624836,8.105069,-0.4243607,8.02386,3.316367,3.756528,-1.529989,1.121428
538	20.56151,4.095339,21.53117,12.26837,11.40965,13.62599,15.61757,11.70204,0.05226987,18.41163
539	7.338547,-4.375998,8.839219,4.021398,-1.495783,4.594851,2.210749,7.968537,1.121899,-5.184678
540	17.38432,4.334456,2.778889,-1.195643,9.488964,17.87643,20.37472,23.24203,16.76546,10.38531
541	10.89764,7.258996,9.261093,-0.5817048,7.877015,5.022776,7.343004,7.221995,5.844723,6.527074
542	15.40453,6.923539,-0.8838125,6.113676,10.06932,8.639266,10.43594,4.11186,6.570404,-2.621197
543	16.63305,6.457612,6.711548,12.12342,19.27005,13.61782,13.02067,9.384979,17.92452,16.54935
544	13.45025,4.346033,2.660999,2.687879,5.277088,18.48235,8.704358,10.66287,11.11531,17.05952
545	7.354219,-8.331497,8.039542,8.56629,7.155843,-5.677518,5.042015,19.25897,8.409852,11.98679
546	0.9719768,-4.623007,1.614393,-2.310988,-0.5180283,-6.280833,-2.932458,-2.378748,10.6001,-1.496048
547	5.812748,-2.291226,4.276572,-7.947818,3.856752,0.09530928,-3.373171,3.249172,-0.4182137,4.532065
548	6.954369,2.191145,0.05397337,5.557629,2.383892,-2.195552,1.911093,3.411243,5.000398,2.054948
549	11.40373,16.32138,11.67021,14.02585,12.1942,13.29062,25.35915,18.09199,21.10857,22.15443
550	5.938824,6.202856,0.003652069,7.940878,8.620808,0.1189162,8.404641,11.88008,12.72476,12.16951
551	1.160144,-0.431154,12.55326,1.049817,5.455883,3.048528,8.710161,7.926507,11.64102,17.56936
552	4.025599,10.90832,12.7905,6.727939,5.756622,10.81066,7.19959,12.44082,5.382138,15.62534
553	-3.14011,7.068412,15.80051,5.947489,5.300237,-2.351044,6.829607,11.48319,11.38992,6.890049
554	18.12252,10.36261,20.16049,20.39744,7.772311,13.18707,10.28378,12.25519,14.66739,3.904047
555	13.54485,22.06692,13.74087,23.34491,16.53468,5.854507,20.62633,17.29743,10.8293,17.1031
556	2.013129,8.547747,5.263114,5.823129,5.233709,12.60046,6.047049,7.367822,9.744607,11.15114
557	11.10131,6.447379,13.9449,2.477803,2.155775,5.267906,3.90502,13.50042,-0.6985397,0.2958383
558	4.760861,10.649,17.0277,13.96038,1.401815,20.56226,5.971124,11.21409,12.63325,12.4551
559	6.061501,14.44486,14.33389,11.25127,6.441497,12.92611,18.22674,9.745441,14.75813,15.72125
560	5.537105,0.005267312,-6.492298,5.697677,-1.919198,7.750208,-2.03592,0.574385,5.473889,4.532723
561	4.832928,10.7471,5.973442,7.489413,5.248825,2.739579,6.158924,11.36001,4.585024,16.52634
562	4.932512,12.7548,4.897724,4.160939,2.463773,2.837588,17.26348,8.211585,-0.1122397,-0.1685402
563	-7.187957,5.825988,5.731259,6.531748,2.664454,0.7304455,5.963171,5.858274,0.5499952,6.91847
564	16.96764,12.93044,20.82529,10.69822,3.540115,-0.920803,8.426831,4.517629,11.08402,5.543714
565	20.42716,18.85293,12.9032,21.25426,17.8217,19.96083,10.7062,13.01565,17.6255,12.17159
566	5.176458,4.187985,5.17274,6.068831,-0.5710507,3.618272,-1.592931,10.75186,19.75875,8.081909
567	18.39791,15.21987,18.71455,19.14137,16.9868,15.97763,15.75034,18.00038,10.35825,13.47997
568	3.28234,-2.705979,10.14668,0.7957231,-1.182943,5.137065,-1.549698,0.8630941,-6.782637,0.1423582
569	13.24786,18.88133,16.85319,18.10347,21.938,18.27854,11.20769,12.72128,16.82597,17.47295
570	1.67288,7.200413,3.685916,-4.349275,-1.774409,-8.286974,-4.775388,3.081592,4.877368,7.393343
571	-1.406296,3.857921,3.382007,0.6402727,-1.832785,-0.3521584,-9.47717,2.476282,-8.967263,13.91604
572	-1.220023,3.33504,1.670027,-1.055233,16.96344,9.386703,11.50369,14.72753,13.57383,3.593192
573	15.20796,6.760126,13.19201,-1.190548,0.4391122,12.03395,1.566409,5.802744,9.15114,14.22381
574	5.576293,-2.757067,6.212751,0.5624143,8.64724,-3.10092,6.321868,7.796143,-9.421727,2.575485
575	15.08141,20.40965,16.83794,17.62198,12.83417,14.3941,21.25446,11.93385,14.87052,16.61983
576	21.26619,18.03494,16.41268,13.45529,14.92426,22.43966,14.90588,20.90516,11.51259,20.74096
577	-1.449406,8.248089,9.938789,3.107082,8.258991,12.97352,11.72076,1.685094,15.24428,4.837061
578	-11.14629,-4.52536,4.991121,2.914702,2.767476,-0.4861424,4.111258,4.248702,3.033573,3.490175
579	4.283476,1.418069,5.849815,-0.430788,2.839935,1.18951,6.047145,5.263229,8.899296,3.348535
580	-10.86877,-5.047165,10.03516,4.709096,-5.033881,2.458716,2.124068,-1.477342,4.695476,-2.300406
581	15.41019,15.94161,10.88457,8.008278,8.536298,17.21517,14.90049,11.37318,16.3923,9.593689
582	-1.260631,2.016797,-1.185646,0.1091674,9.386374,4.540113,-6.557825,-1.376063,9.033524,-2.848095
583	-1.866273,5.50174,4.990161,-1.631417,4.043568,7.085959,8.894963,3.161912,10.69513,6.587487
584	17.94119,8.950034,8.372911,19.7599,19.30002,20.30395,13.24708,14.34617,18.81793,12.53047
585	18.17297,24.0834,13.39859,22.18932,5.493743,16.24808,14.7202,7.253602,15.31698,18.39235
586	3.042501,11.58907,14.27536,8.497129,-4.988915,10.61401,-1.808408,5.95836,5.722626,15.66061
587	13.25015,15.96389,16.83686,9.469003,19.61123,13.77004,17.83586,17.56375,11.66158,13.09198
588	-6.470817,5.962036,0.9600192,-5.983648,10.02281,-1.961665,8.63248,8.421591,0.6800983,3.976341
589	9.625012,6.377152,-0.8544127,-3.659586,3.217393,-2.496038,-4.394649,-1.069641,-10.6694,6.042615
590	0.6008057,9.963954,12.00487,9.776965,7.403184,17.49379,16.45677,15.23029,11.39827,4.81859
591	2.473763,-1.083253,-2.508658,9.362154,6.553141,4.110493,5.496438,10.37056,7.62626,2.270712
592	7.252349,-2.18731,7.86698,5.021262,6.18529,-0.4490617,0.9579314,-8.077603,-3.174421,0.9846636
593	3.94986,6.858746,17.71764,13.28308,11.01425,15.01731,14.36736,11.30483,7.153416,12.71596
594	12.0195,0.6895337,2.172998,9.842975,6.77715,1.885971,7.959427,9.911658,9.226751,19.10887
595	4.078939,7.519051,7.544803,11.59399,5.493028,10.63059,6.174385,15.97583,10.0105,12.66514
596	8.478064,14.72539,9.100067,11.48845,11.44146,10.15936,6.038696,7.621152,7.378066,15.80709
597	11.1348,7.009796,8.03484,6.189486,10.26473,15.08722,8.404048,9.32668,7.53032,10.43885
598	1.810047,-9.592223,-0.8461882,-3.526055,3.727342,9.577596,1.725134,-0.3886905,9.50582,1.326445
599	12.824,14.2036,22.23026,19.9979,16.48223,23.66743,10.10141,12.33918,17.5444,14.5321
600	8.773871,11.60638,20.08209,11.14325,10.50744,15.85738,17.33305,7.745847,5.584516,15.64668
601	9.197179,14.23347,9.875291,12.04557,9.27288,12.84056,9.318554,10.27321,12.75285,12.18143
602	8.451831,-7.137597,6.367063,-4.752085,1.045456,-0.5818223,-6.200567,-0.1145493,5.147837,2.754192
603	1.830182,8.038693,-1.005896,8.268305,0.6534973,7.012407,9.117255,5.613007,7.06135,-5.549567
604	5.269534,-0.2201575,-3.150722,4.888706,3.312244,0.03025073,1.741872,7.701415,-1.933158,5.007185
605	13.51433,14.5963,17.79879,17.4926,14.64511,13.55872,10.66175,7.498022,14.93485,14.60991
606	7.92644,3.371707,16.27941,13.58595,16.75831,6.903469,12.60986,16.17603,17.67552,17.47138
607	-7.943619,-5.796932,-0.1861274,10.24807,9.381701,1.001309,-0.9851827,5.055378,3.413547,-5.351463
608	-2.67424,-2.589296,0.5498939,-2.313626,-6.905202,2.221611,-7.258563,7.487329,-3.600936,5.527196
609	-0.4163475,7.258386,12.17542,14.50129,3.757761,3.867984,7.690563,7.463728,3.333535,10.67139
610	-5.960486,6.565009,5.894588,9.686422,13.18497,-4.15873,11.73938,3.293587,11.69816,17.64718
611	20.7815,13.78006,4.811089,16.13941,6.00362,17.21369,11.54132,25.17001,8.210703,18.06726
612	1.538577,4.209359,-2.092601,2.917263,12.38383,-7.05616,-1.2382,8.202822,4.965543,10.5174
613	8.240984,8.113921,16.31692,11.25365,8.29281,18.82654,0.5859237,7.214425,5.225391,21.31971
614	6.510019,5.913056,2.010959,2.431563,6.186384,9.551165,1.599356,2.956299,12.30555,6.587115
615	3.862929,14.39944,7.379225,4.408434,14.22308,-1.317024,12.88898,9.603127,12.90393,11.82545
616	15.51514,11.94952,12.94423,13.4093,19.29931,19.80652,21.06879,21.21247,17.80179,17.18853
617	15.64587,12.0761,10.72769,7.049428,13.0795,9.047532,9.458854,-1.274242,6.619254,-2.078615
618	9.372587,22.69531,16.87421,15.62373,10.08233,19.91822,8.564056,17.75504,7.068222,4.774254
619	16.32284,11.44369,14.8267,10.78547,10.80181,16.30111,12.24755,8.790299,21.5195,14.31079
620	17.9589,12.7397,19.49109,17.55886,23.72041,22.10534,21.13862,16.82771,2.898868,4.344186
621	-0.1405438,7.57435,-4.430056,-1.486542,3.801139,-6.992486,6.911997,8.075034,2.170407,4.552164
622	11.14317,11.44374,15.07017,3.131585,2.600928,5.309762,13.98592,11.01667,6.944696,10.82355
623	16.14828,15.9881,17.49624,8.748957,17.90588,19.42277,15.83923,11.18468,22.17053,15.75798
624	0.4325916,2.108263,-9.292531,-6.388776,-2.438563,2.866225,-13.73523,2.133384,4.638392,-0.661238
625	10.49662,22.81511,12.65456,15.57136,11.8033,13.41695,18.74833,16.89065,16.97816,20.41394
626	-3.312337,7.096003,2.888051,-3.154874,7.663261,2.201725,4.984494,-4.648023,5.074799,5.870239
627	14.76073,-0.7910494,13.50705,14.32698,17.97501,14.55393,-1.903911,8.28266,-0.6930466,15.75445
628	3.63415,7.887653,8.497202,15.70134,14.10088,4.684722,10.93393,7.661995,15.17103,8.600364
629	-0.8343157,13.96049,9.209677,9.604573,15.25093,14.39452,8.286336,19.73123,8.864812,10.96008
630	15.97752,8.532317,16.87145,18.16637,22.83162,11.41201,9.966271,19.54254,16.03297,8.995924
631	0.01005816,-3.917482,10.54563,4.469457,9.85227,-4.760591,8.333474,5.222488,2.687342,0.08173918
632	15.85531,17.85335,7.907585,10.08152,7.34696,15.11281,19.36962,11.12951,11.10756,17.39683
633	4.39384,1.278669,-0.7832606,13.00904,3.52189,-1.038196,1.980968,0.4692201,2.361028,-0.9506728
634	9.62986,14.71196,7.981116,1.822469,6.04447,-2.335201,2.078837,3.673088,-3.01387,0.0233796
635	13.72785,16.22333,10.96233,8.818356,2.806892,10.19636,1.479094,4.740263,10.03161,7.009303
636	3.117139,-1.696682,5.211781,-4.847005,5.287592,1.580057,-4.336074,-3.085792,8.601037,-1.649538
637	9.244001,0.6320558,1.750354,1.371722,0.9030189,0.991106,3.862292,0.462091,0.799309,1.190888
638	7.104277,-5.033031,-1.144008,2.687706,6.573443,-2.351973,-5.715894,2.236412,-0.1534736,-2.432422
639	22.88785,19.64662,14.55989,11.73185,8.243784,16.47322,19.40394,25.31954,27.14371,23.0109
640	0.6450472,16.77686,-1.409119,1.471174,-4.787261,2.652667,9.063516,-2.023482,0.2298004,-1.624319
641	17.10008,24.6977,16.28743,16.31693,25.45413,12.76404,14.47809,12.77586,17.16823,12.45986
642	8.373586,10.40342,11.39117,10.6453,14.4604,23.34892,10.46607,10.69955,22.64655,13.35435
643	3.865915,4.888689,10.00985,6.598185,0.03502797,13.47531,0.4673799,14.64357,-1.852862,10.66218
644	10.43523,13.05147,6.357911,13.42764,16.89525,11.34899,11.25171,9.513348,8.497802,-1.719592
645	0.49618,16.32138,10.1182,19.78417,9.182582,11.59753,6.659014,13.82106,14.23044,16.48145
646	-4.468464,-2.861081,3.823674,-0.4910141,0.7697516,2.609518,9.196999,0.2972166,-2.328251,-2.361846
647	19.98837,6.150566,8.068371,15.23763,2.972139,7.557931,6.169008,12.61982,7.172071,8.089575
648	-3.411777,8.824627,9.590131,0.1025999,10.27305,12.34353,6.026079,-2.164682,2.190142,8.963291
649	12.83324,12.99095,1.70604,7.129391,19.35897,7.331765,7.40772,9.570142,10.71999,12.80228
650	2.472683,-5.036042,3.63291,2.428746,0.3137838,2.551246,-0.924681,0.5201057,1.715927,-2.302563
651	6.316697,10.2721,6.867909,10.98314,18.48063,6.512959,7.710724,8.351994,14.58556,20.71713
652	11.48593,26.27108,9.841516,15.24497,7.516971,15.30394,20.6606,11.94654,19.7261,20.60217
653	4.258217,-1.368762,3.452586,-0.3599164,3.410546,-4.722882,8.114388,2.158195,0.2637088,-2.682953
654	3.45221,4.564084,2.031233,2.753112,-4.737888,1.797995,6.260434,-0.146054,1.297561,-0.322501
655	15.50544,19.71581,15.47711,14.92737,8.491825,6.244282,12.90767,14.9977,11.25702,14.8297
656	15.25331,14.37456,19.92304,14.72567,16.85637,13.23384,12.67228,22.82259,14.77238,20.17563
657	1.521832,3.503731,-3.724422,3.961025,2.1817,14.26381,-2.534195,1.149437,0.71026,1.934159
658	1.675861,-3.728351,-4.445968,7.840648,6.625593,-0.4865766,3.967613,-5.628306,3.207664,3.353795
659	7.093215,14.50085,-0.1371059,7.789775,12.84027,13.78988,-0.5729766,3.252783,-0.3502428,2.052791
660	10.07685,22.71702,20.59438,5.445476,12.44902,23.88916,9.3821,20.96713,11.00775,14.56961
661	5.019203,16.45826,12.6546,10.46693,9.682596,6.872419,10.19758,13.07583,5.595571,13.51753
662	1.997502,6.378633,7.974833,2.452921,10.23499,1.098142,1.623681,-0.533252,1.196645,-2.947919
663	4.889584,1.375142,5.326348,-2.780866,4.470956,-5.256081,3.437954,-2.148299,3.979559,-2.183289
664	8.991084,14.07706,13.81488,13.96313,21.91382,15.33946,12.5936,16.12732,25.37864,12.28541
665	7.116592,8.386379,-0.4268559,19.39967,13.30958,2.298219,-2.938101,5.971232,16.12207,10.08068
666	7.347348,2.680603,-2.942267,9.853209,-1.775538,1.205654,-4.323818,5.363943,0.4017822,1.827385
667	11.70496,0.3239515,10.24703,5.812138,3.368144,1.068281,11.31852,5.852741,2.691826,18.41995
668	7.081058,4.735631,5.77577,-0.09902098,11.05391,1.445988,3.801277,1.468453,-1.463554,7.282742
669	16.96398,11.18112,14.19913,21.92851,15.4922,18.16878,12.25129,18.15111,12.6161,16.2706
670	7.636098,8.664503,9.544992,12.56896,8.903457,8.847275,9.184749,0.9091605,14.27594,6.095597
671	5.068894,-6.345567,0.5275494,1.382512,-5.013891,-9.04702,1.893234,-1.170988,6.776124,-2.305584
672	20.65505,17.17178,21.59598,13.63145,13.22721,13.44358,14.0197,13.77683,16.35842,12.0257
673	6.003226,1.220298,-0.9498117,2.393517,4.215045,4.933649,0.1318242,2.965847,5.584204,0.6349764
674	14.65612,13.53291,10.86279,5.836416,13.68625,6.75797,16.74476,14.42431,17.56587,21.01788
675	13.52002,16.05473,9.172542,11.49034,9.969521,4.812283,18.58297,6.947752,11.05273,15.33064
676	8.554621,9.210037,6.106822,3.069404,3.149952,9.231131,7.221628,2.61802,3.772877,10.30677
677	7.951868,10.2308,19.13186,19.05268,14.96961,9.481524,6.928438,16.72449,19.34361,15.59867
678	9.481855,0.3270653,-1.525029,7.24624,2.391379,2.087598,2.993437,7.355815,1.790747,1.301339
679	16.53314,20.93318,12.72372,9.455919,12.65681,14.82616,21.68515,19.51583,8.063383,9.975834
680	1.705083,12.16952,6.159008,-0.928346,12.91744,15.37418,-3.150218,7.782956,7.432911,15.0211
681	3.131855,-0.04102982,4.792243,7.26638,1.563807,6.457045,0.9888304,11.60333,-5.581795,5.253294
682	-1.647622,1.965346,1.598094,-5.047544,8.72606,2.775934,-2.404264,-7.052652,-3.473362,0.5402435
683	10.58216,7.595202,6.152172,8.103813,-0.7825488,4.958923,9.188631,11.03763,19.12641,-3.67836
684	-0.9998487,5.266541,3.303554,-2.992661,18.88456,3.997908,13.7003,12.01823,12.55462,-2.336348
685	-0.3227068,9.754629,-3.121641,3.921158,5.632891,-15.25251,0.4887963,-6.044669,-1.592494,0.6736728
686	3.115602,15.32923,0.1004811,1.380433,-1.022343,2.773629,2.037079,8.333147,0.7748852,2.410155
687	17.02027,7.905032,17.96521,4.605609,15.97051,5.986656,16.92907,18.37681,4.270948,7.92125
688	-5.632251,0.2742202,4.262403,7.486071,-6.53605,-3.466275,3.301658,7.527195,3.342851,9.824884
689	16.91374,2.84444,16.45696,3.740924,0.3223715,14.60509,6.993316,13.64208,15.16594,13.11101
690	-3.081918,1.83011,-4.012605,0.2394797,0.981021,2.246012,-0.6640721,-8.150173,-1.179669,-2.690013
691	13.10345,23.01582,15.73419,12.35768,10.9958,19.08333,10.35235,13.86879,0.571867,7.545159
692	-7.858021,7.000693,2.987765,-0.05968796,7.684996,7.6391,-0.9649054,-9.240925,4.690113,-6.070624
693	11.71217,5.504326,15.91624,14.333,10.89278,10.91509,6.11113,2.559606,13.93395,4.721764
694	20.4183,7.688915,15.8354,10.41271,1.541164,6.299846,22.31172,17.41464,11.89502,13.42358
695	4.020673,-3.780108,4.924298,-6.154995,6.631676,5.223456,3.395606,-7.271844,8.672501,6.949783
696	4.401527,0.2127513,12.23677,-9.850567,2.794955,5.291916,-5.090708,-0.8960538,-0.4408771,-2.232548
697	1.393815,7.403503,4.946859,9.81802,3.683348,9.254824,13.09373,4.809481,6.601259,2.791073
698	2.397573,2.064234,10.20835,12.84266,5.510921,3.667318,8.729559,12.24972,0.5210246,2.044674
699	5.509066,12.96134,17.47036,12.05196,14.22048,10.54134,16.85276,22.73579,15.04959,16.09733
700	21.03032,2.433804,10.50037,20.00996,7.304892,11.46397,9.843786,-1.993912,18.18729,9.173283
701	14.92406,16.43841,13.87643,13.01493,24.00434,17.31951,13.84624,19.76598,19.57513,15.37562
702	-8.767725,-1.031894,-0.5234428,-10.87816,0.8111845,9.16826,-7.920139,0.9245827,0.8768857,-0.005968366
703	5.607852,9.24556,7.768941,7.019749,3.633689,0.6786215,6.04485,0.5624254,3.69702,11.32317
704	6.297125,4.64221,4.460857,14.65005,12.30256,4.94015,-1.956683,2.961124,3.17272,5.417318
705	1.410647,-1.487232,5.69345,4.891533,5.572378,13.91412,6.181849,-3.994343,0.6299585,6.722068
706	1.622788,0.2694976,10.83752,3.891519,-1.610881,1.963838,10.1358,-2.370195,0.2144183,1.280033
707	10.76561,8.55351,12.95278,15.22247,14.23155,14.23116,14.39737,9.95158,7.327403,12.65861
708	5.239062,-1.595731,9.960241,3.07109,3.298673,8.791561,4.971595,7.147971,-1.178687,1.277314
709	13.09706,-1.390442,10.95051,5.667823,7.289869,2.892733,2.117737,7.576714,1.181532,0.2182239
710	-2.002813,0.9367126,5.106457,0.1998518,6.763014,8.086496,13.16332,-1.582436,-0.858883,1.639974
711	4.329618,4.598913,-1.513858,3.879431,6.326781,1.857836,-0.007035213,0.4456239,8.690248,0.4887538
712	2.531458,5.793781,1.730683,8.536785,15.83744,12.69504,9.457377,13.96323,5.39081,9.231604
713	-6.882587,0.6325498,6.852369,-4.304304,4.108828,2.655735,10.39887,5.008071,7.263069,-0.6943002
714	-1.301764,-2.597245,12.92616,5.201377,4.150736,3.130989,7.176439,0.5135066,1.608573,-1.69522
715	6.212896,11.5906,11.56338,19.64792,16.05584,8.858841,14.20309,9.909443,7.37398,11.89071
716	8.557216,13.22172,2.768604,9.235152,10.59308,3.914861,0.8100223,10.68976,7.885458,4.740315
717	19.75957,12.88139,1.619582,19.06685,12.54844,10.58981,8.265135,17.61252,20.0196,18.79444
718	15.93262,7.190166,12.79709,10.5725,11.74923,3.904206,11.66315,8.360991,12.63895,15.5619
719	3.125506,6.038555,6.646462,11.21653,9.528952,1.947674,6.247806,-1.166492,4.169055,6.701963
720	4.037118,-4.581853,4.639643,8.434919,1.41821,6.40362,10.51387,0.5747392,9.561347,3.351448
721	8.593321,4.370811,0.2540824,12.44554,3.49733,6.724357,8.265553,-3.189287,3.606793,1.216767
722	7.42962,-1.807599,8.7489,2.126571,-3.022871,4.889867,3.348813,6.947876,18.02177,15.64277
723	-2.058751,4.357172,-6.602234,-0.1942662,8.16914,7.405094,-4.721256,1.719977,2.280927,3.932771
724	-6.026134,-5.058467,5.150835,4.460263,-5.717601,-4.550301,-2.746302,1.096095,3.848225,-4.146718
725	0.6736645,8.66793,4.2283,8.62811,-0.9369628,5.972098,-2.514864,6.904021,2.08616,7.926577
726	11.39472,12.5202,17.84076,11.06695,8.559915,10.81831,7.957782,7.550176,-6.136165,11.81587
727	6.196222,8.191099,2.298297,3.905917,2.713555,1.551039,0.3768763,3.766264,6.85688,10.12794
728	16.51043,12.77558,8.557388,10.2322,13.79091,6.726556,12.34555,6.859683,10.36706,12.08964
729	6.957688,6.981836,8.245884,14.06089,7.948518,9.023954,9.444174,6.839607,16.26521,18.77154
730	7.887027,8.282772,2.48593,9.686933,8.044289,15.58816,21.46698,5.609426,6.594343,6.23971
731	3.946015,-3.429636,1.022269,-10.57863,0.06806172,3.533823,3.106233,0.6235817,6.555544,-4.667449
732	16.70029,20.57405,13.90988,11.14372,18.31292,18.96113,16.08208,21.13105,18.40335,14.47341
733	23.37266,12.56406,10.5119,12.12038,14.90648,18.68033,12.51407,16.15194,19.26116,15.84045
734	-2.420077,3.886491,6.81837,-5.630788,8.106894,0.4015983,4.829034,-2.581771,3.847358,1.893706
735	8.687589,15.67407,5.871133,15.21458,11.32299,15.77498,17.77781,9.877051,8.269406,10.79663
736	5.275833,5.874425,10.35452,3.986734,10.8745,2.962781,2.664959,10.17132,12.56899,13.2431
737	14.27294,17.42377,2.562583,19.16825,8.441363,8.47602,12.16616,16.26856,15.13284,9.905259
738	5.726801,2.51262,6.135045,4.441269,5.988207,8.318811,4.304412,16.68311,4.806105,6.338928
739	14.44495,9.720384,12.11486,13.25,16.39066,15.20207,5.816979,20.47694,5.652116,10.33176
740	3.103824,5.736079,3.95826,8.455851,7.027693,6.470729,-4.058781,3.154921,3.092437,-4.421421
741	5.615944,-1.005973,6.235981,7.055326,0.5745549,8.0873,5.76255,6.595202,7.636575,9.151553
742	9.037098,18.50248,7.271836,12.24447,13.71117,1.806237,4.387114,10.60199,8.724378,5.317661
743	6.254978,0.1044586,2.677041,7.898311,6.31141,6.932285,7.639323,5.388493,6.562587,7.450129
744	11.06949,22.1246,14.60282,22.54916,20.14445,18.74424,27.46267,29.47704,15.59408,14.41893
745	15.04843,6.083691,10.73511,12.67976,12.70538,12.63625,14.87511,0.8412594,10.00515,20.20598
746	-2.364529,-5.060597,-3.281323,14.42999,3.416943,7.734474,3.024792,3.409112,14.38047,2.480916
747	12.85483,7.467095,-3.503877,6.509232,1.667027,4.361327,6.559835,7.538707,7.547512,2.50017
748	15.03684,23.44241,14.42085,21.77594,14.12291,21.6142,21.1883,16.52976,11.3692,17.47079
749	9.520169,7.104219,6.077482,11.14456,10.6209,7.432207,8.889297,13.8985,11.48139,19.29303
750	1.60625,9.266214,7.371114,6.727388,0.02854404,1.061043,6.569381,20.56133,6.172023,18.76127
751	2.457049,5.506756,5.367112,8.327767,-5.22511,9.077092,-5.925169,3.228786,4.251165,6.738164
752	12.02555,6.853363,17.37993,12.64301,7.546754,2.784729,2.313878,12.88907,8.534716,7.05105
753	11.26202,13.14456,15.9928,11.79094,16.02302,21.42418,7.256024,11.73704,13.34843,16.5691
754	11.11474,3.48301,7.609279,8.011863,1.970233,4.445991,10.53185,12.29205,11.24069,1.862554
755	-0.06803355,-0.3334505,3.423088,3.342162,-5.65613,-6.54308,3.78723,8.622035,-0.9262783,-5.401069
756	12.71561,8.179432,15.36654,11.67475,16.81766,12.68159,15.76925,19.05902,15.37383,11.45046
757	8.533563,4.413034,7.937165,4.690268,12.74105,4.890251,9.851982,3.97089,14.91091,13.71631
758	3.033999,-1.001626,2.552552,4.25043,-4.198254,-1.461436,2.093589,1.796144,-2.363935,-1.373376
759	3.513933,3.051945,7.769721,8.567237,-5.842338,2.434049,1.811442,4.618858,13.08801,1.257002
760	8.128074,9.716463,4.099786,17.04154,5.708279,3.418164,7.038615,10.8352,9.525453,10.24917
761	3.946356,0.7248331,8.649214,10.3981,5.145822,11.59161,6.169915,10.3572,11.68925,18.10123
762	4.485255,4.605404,12.55022,11.58066,14.95602,11.63903,9.355374,17.30255,10.57809,6.810823
763	19.6313,9.937919,17.94991,11.41826,7.346496,20.12535,16.13748,17.97698,15.74568,6.340086
764	20.45987,12.63232,21.69187,12.64419,7.880324,21.09972,9.355405,18.72955,13.16318,18.5231
765	3.371773,1.745356,5.00155,5.010189,6.708561,-0.2520033,5.879928,9.078278,5.927707,14.01392
766	18.50742,11.97648,3.970949,22.72415,10.06012,12.00239,15.4251,19.7874,19.80092,13.48354
767	5.365765,16.63623,7.554374,16.61363,6.064652,0.7260416,6.374395,9.724281,24.79068,8.055978
768	-1.800319,2.704713,5.643486,-1.433955,11.12989,1.383687,2.227068,7.47646,-5.079169,13.29865
769	1.660037,10.32991,7.25722,3.110395,0.3559583,9.405454,10.34291,1.909488,12.56853,9.557374
770	16.81025,11.54021,14.56081,17.34825,11.25857,16.69002,16.29735,7.104471,17.66079,9.92184
771	6.912711,12.36808,8.321139,17.94511,10.87477,9.855505,0.5249296,7.409226,10.64427,3.884179
772	10.43804,15.90249,2.040573,7.76526,6.105835,5.483,14.27088,7.892818,11.83142,-2.00078
773	10.04082,18.75256,16.15469,22.00229,17.69669,20.62937,14.4928,16.14469,13.59251,19.55216
774	10.61187,15.91912,2.763716,3.031472,6.939278,11.79945,14.85999,6.404268,8.744572,8.281923
775	14.3461,4.612206,9.112584,11.95319,15.9761,16.24315,6.876408,19.20391,11.68295,17.655
776	2.976867,4.215773,3.670623,15.47078,-3.112569,17.35881,5.433799,2.511725,-0.6425954,7.962009
777	0.7517662,13.46806,7.518239,10.79016,9.929122,6.761199,3.883212,11.00043,15.17427,4.420833
